activity,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z
1,0.087886,1.926793,0.328562,0.080722,0.25256,1.047943
1,2.336804,-1.328113,0.623656,0.607941,2.967075,0.383511
1,-0.761698,-0.536807,-0.714322,0.407904,0.896689,-0.287363
1,-0.639642,-0.293715,0.386463,-0.549121,1.165601,1.116418
1,0.175101,-1.70198,-1.289132,0.251419,1.436993,0.128949
1,-1.480662,-0.772318,-0.012199,-1.010764,3.244321,0.825409
1,-1.414891,-1.224268,2.020135,0.361548,0.573264,0.661908
1,-0.495832,3.640126,-0.50505,-0.017178,2.102591,0.071271
1,-1.824958,0.242521,-1.609016,-0.703772,1.70957,0.231259
1,-1.302952,-1.155603,-1.76066,-0.442316,0.785025,1.239746
1,0.961799,6.01452,2.444214,1.127686,1.992157,-0.015674
1,0.06306,3.884671,0.382313,-1.373984,2.897723,1.173743
1,0.486641,-1.538047,0.779456,0.842578,0.06225,0.49299
1,2.492759,-3.302634,0.886419,-0.221097,1.531009,-0.33255
1,-0.146938,-2.174969,-0.399858,-0.720493,1.122556,1.050098
1,0.613118,-1.528814,1.502129,0.97421,1.619962,0.174185
1,1.660399,5.736757,5.89083,-0.239514,1.36857,0.331439
1,0.115039,-0.723378,1.641494,0.350766,1.955295,0.360287
1,0.630076,6.042427,2.966479,-0.628441,1.539455,0.426132
1,-0.729352,3.698475,0.382452,0.282947,2.764441,0.419113
1,-0.980519,1.004725,-0.815335,-0.430029,1.367249,0.111469
1,-0.559562,3.730235,0.994617,-1.098865,0.54902,0.994147
1,-1.438004,0.808087,-1.619431,-0.541721,2.045337,0.499728
1,-1.216109,2.327968,-0.375591,-0.096613,2.271423,0.719128
1,-0.094741,4.060353,-0.465444,-0.260812,1.27019,0.489413
1,-1.634771,-0.708791,0.264147,0.3685,1.879877,-0.078403
1,-1.227497,-1.490055,1.744981,-1.068765,0.772604,0.459225
1,0.126999,-2.532579,-0.603636,-0.299631,2.297128,0.585538
1,-1.17246,-2.023636,-0.846356,-0.876962,2.350146,0.418066
1,-0.327526,-2.799714,0.143424,0.642957,0.4272,0.369406
1,0.017102,-1.174023,-0.642937,-0.040182,1.613358,-0.073279
1,-1.863862,-0.386544,-0.222624,-0.910736,1.738458,0.799872
1,-0.024914,0.849762,0.350515,0.408325,1.296732,0.093079
1,-1.081029,1.833569,0.531254,1.285388,1.366309,-0.01835
1,-2.973095,1.917282,-0.320336,0.038892,1.870764,0.629886
1,-0.358656,1.293197,1.813428,-1.87739,2.119333,1.235208
1,-1.555926,2.096529,0.558477,0.270648,1.337524,-0.075299
1,-2.175452,-0.005253,-1.738513,0.2302,2.017358,0.568399
1,0.00491,3.923046,1.538622,-0.781912,1.289395,0.375235
1,1.764413,-0.013083,5.102218,-0.113693,1.553015,0.417975
1,0.119911,-2.778121,-0.408843,0.426321,1.787305,0.854474
1,0.465891,-2.948374,-2.793285,-1.130093,1.687961,0.400064
1,1.197957,-4.87009,-2.431748,-0.20632,1.383066,0.365585
1,-0.819266,0.609668,-1.111016,0.832944,1.919675,0.770966
1,-1.076269,-1.750346,0.288101,-1.173927,1.209076,0.114399
1,-0.225598,3.469177,0.351162,-0.552002,2.139212,0.783679
1,-1.414617,2.034911,-1.181906,0.249649,1.096054,0.360544
1,0.746222,1.718879,2.093567,0.508618,1.435141,0.390973
1,1.346736,-2.719317,-1.782137,-1.015402,1.087796,0.249161
1,-0.394307,0.42484,-0.268667,0.291562,2.104193,0.597144
1,-2.086712,-0.490271,-1.234835,-0.450385,2.846597,0.904272
1,0.250528,0.405165,1.184682,-0.31705,1.010431,0.772064
1,-0.817369,-0.265655,-0.516136,-0.13891,2.478671,1.101309
1,0.696094,-1.082192,0.683989,-0.055716,1.158319,-0.083228
1,0.010768,1.804513,0.42324,-0.099738,1.349887,0.059976
1,-0.786002,-0.218518,0.12798,-0.159103,0.883975,0.448929
1,-0.727252,0.117774,0.543429,0.052942,0.677905,0.20303
1,-0.803815,-1.701118,-0.90361,0.38902,0.88736,0.142755
1,-0.19884,-0.308165,0.337207,-0.041293,1.126758,-0.100418
1,0.283385,0.035718,0.051411,0.12247,1.056604,-0.104108
1,-0.403566,0.12542,0.438152,-0.151767,1.131821,0.033649
1,0.043297,-1.179964,-0.607023,0.17222,1.147739,0.328894
1,-1.865155,0.637445,0.068882,0.090921,0.928671,-0.473227
1,-1.012623,0.599972,0.105785,-1.01062,-0.196663,-0.124939
0,0.932582,-2.223483,0.472386,-0.640005,-0.036359,0.030197
0,0.4664,-1.826357,-0.199434,0.169632,0.573926,-1.031812
0,0.06277,0.554277,0.64455,-0.218396,0.907422,-0.59389
0,0.063664,-0.513539,-0.051922,-0.202176,0.988501,-0.431372
0,0.207803,-0.805291,0.357737,-0.091351,1.175983,-0.299646
0,0.173443,0.341351,-0.038002,0.055975,1.094775,-0.374304
0,-0.406136,1.178725,-0.498588,0.003659,0.837442,-0.621045
0,0.333838,0.040243,0.340528,-0.146579,1.089594,-0.452243
0,0.34833,-0.591049,0.378767,-0.009021,0.770398,-0.471228
0,-0.279206,0.028573,0.050599,-0.02829,0.972928,-0.340933
0,-0.400419,-0.081574,0.165539,0.02019,0.903009,-0.591104
0,0.50171,0.804554,-0.085843,-0.194525,1.129044,-0.606003
0,0.507017,1.287931,0.507818,0.054892,0.986212,-0.34953
0,-0.443523,0.107763,-0.34463,-0.026398,0.985135,-0.369284
0,-0.441206,-1.635832,0.089727,-0.060324,1.000922,-0.491864
0,0.42878,-0.346766,-0.362677,0.003204,0.837192,-0.52897
0,-0.298159,0.761091,-0.236182,-0.217819,0.954697,-0.408173
0,0.356704,1.243572,0.654177,-0.016827,1.021722,-0.464661
0,-0.496051,-1.159479,-0.458063,-0.025156,0.977145,-0.184506
0,-0.429901,0.044587,0.300278,0.033051,1.101004,-0.212619
0,-0.248705,-0.222364,0.01902,0.046313,0.921103,-0.445535
0,0.120531,0.854154,0.099092,-0.140063,1.015732,-0.349786
0,0.784175,-0.11578,0.900929,0.021378,1.039944,-0.661288
0,-0.228652,-0.670883,-0.206645,-0.178326,0.671722,0.002022
0,0.558313,0.893116,-0.269916,-0.054019,1.010355,-0.408316
0,-0.290243,-1.004232,-0.09091,0.033047,0.869708,-0.325253
0,0.292919,-0.8486,-0.259603,-0.061014,0.865121,-0.376862
0,-0.042061,1.281527,0.166417,0.0258,1.174512,-0.445535
0,-0.210245,-1.007692,-0.521626,-0.10842,0.846106,-0.033887
0,0.719085,0.347906,0.672147,0.017026,0.936212,-0.493201
0,-0.558742,-1.588268,0.073275,0.070285,1.025433,-0.527237
0,-0.192536,0.012315,0.244975,0.138782,1.205707,-0.62038
0,-0.176732,0.718425,0.042376,-0.15159,0.939862,-0.191879
0,0.197654,-1.066547,-0.177007,0.114661,0.993564,-0.453046
0,0.183223,1.247198,0.808281,-0.005121,0.848364,-0.231293
0,-0.269127,-0.586319,-0.033105,0.080908,0.764694,-0.03913
0,-0.338494,-0.530854,-0.132705,-0.000269,1.102515,-0.344119
0,-0.258042,0.4746,0.04567,-0.05694,1.000424,-0.153683
0,0.113482,0.278783,-0.180357,0.444995,1.025858,-0.232861
0,0.042341,-0.134481,0.01256,-0.216428,0.814661,-0.014557
0,0.174559,0.465609,-0.299005,-0.162326,0.930341,-0.144919
0,-0.269209,-0.654413,-0.196445,0.107645,1.10033,-0.268408
0,-0.153703,0.271094,-0.274168,-0.234186,1.137482,-0.023706
0,0.079981,-0.001556,0.43092,0.161255,0.936426,-0.466458
0,0.348569,-0.216712,0.504159,-0.021973,0.977182,-0.02467
0,-0.787501,-0.406417,-0.098532,-0.013174,1.111908,-0.049823
0,0.003039,-0.097229,0.096646,0.187332,1.164981,-0.261349
0,0.443509,0.069749,-0.045027,-0.081836,0.905533,-0.301349
0,-0.489877,0.469787,-0.178633,-0.011066,1.142764,-0.332907
0,0.08618,-1.022749,0.487245,-0.04512,0.743595,0.191776
0,-0.761217,-0.202018,0.014429,-0.042981,1.027283,-0.273288
0,-0.021069,-0.149941,0.316913,-0.036221,1.087711,-0.049362
0,0.465336,0.230181,-0.856963,0.033508,1.204865,-0.244714
0,-0.2395,1.183164,0.17301,-0.088992,0.758676,-0.379587
0,0.248294,-0.961054,0.016466,-0.047064,1.019083,-0.297934
0,-0.107288,-0.0486,-0.28003,0.177585,0.962003,-0.09603
0,-0.259294,-0.204116,0.119301,0.111575,1.07507,-0.369693
0,-0.560407,-0.918406,0.239148,-0.163965,0.890714,0.104056
0,0.209616,0.016773,-0.917284,-0.08718,0.952368,-0.139487
0,0.577339,0.501875,0.163402,0.324673,1.292191,0.260483
0,0.231156,0.635353,0.339224,-0.073602,1.004062,-0.233768
0,-0.161096,-1.622061,-0.119416,-0.092059,1.120032,-0.053537
0,-0.481553,-0.380124,-0.316341,-0.044427,0.983792,-0.078235
0,-0.551548,0.021369,-0.328015,0.002536,1.031894,-0.102719
0,0.309299,-0.253298,-0.236613,0.137018,1.282684,-0.039752
0,0.555016,1.086544,0.722304,-0.020984,0.862039,-0.183929
0,-0.008732,0.0887,0.040106,0.061969,0.899115,-0.220996
0,-0.743052,-0.584634,-0.366028,-0.076938,0.827985,-0.084299
0,-0.063783,0.029758,-0.097681,-0.00918,0.841071,-0.143854
0,0.233594,0.48781,-0.317604,0.115472,1.477161,-0.24729
0,-0.040484,0.918052,0.720457,-0.057114,0.908292,-0.179239
0,-0.204316,-0.606091,-0.227985,-0.043097,1.147183,0.017145
0,-0.633565,-0.263807,0.07709,0.02814,1.066574,-0.17301
0,-0.331144,0.287909,0.325745,0.230841,0.809702,-0.216617
0,0.368516,-0.270841,-0.079796,-0.195377,1.340283,-0.25079
0,-0.471407,-0.458636,0.871978,-0.132992,0.898445,-0.00174
0,-0.019402,0.033367,-0.063228,-0.005966,1.368414,0.07934
0,-0.746868,-0.105467,-0.074954,-0.032761,1.013651,-0.000198
0,-0.351771,-0.552686,0.019178,-0.028891,0.985199,0.011154
0,-0.082275,-0.516053,-0.26275,-0.316989,1.1298,-0.121017
0,0.430281,0.612469,0.22622,0.035376,1.107739,-0.075052
0,-0.266221,1.027955,0.372047,-0.033334,0.922266,-0.364621
0,0.261801,0.676208,0.381402,-0.024335,1.172079,0.158554
0,-0.327617,-0.166286,-0.515059,-0.12923,1.107471,0.038055
0,0.262152,0.30633,-0.169566,-0.021564,0.997144,-0.063959
0,-0.721661,-0.760058,-0.270667,0.138934,1.031412,-0.293091
0,-0.227532,-0.285003,0.36628,-0.055344,1.013101,-0.074426
0,0.369097,-0.172302,-0.214156,0.001184,1.221082,-0.200241
0,-0.091393,1.224572,0.435435,0.002689,0.912268,-0.274454
0,-0.261978,-1.211006,-0.335657,0.004034,1.078625,-0.027969
0,0.159496,-0.36249,-0.194603,0.022977,1.115009,0.061145
0,-0.342487,-0.131982,-0.485065,0.046799,1.010532,-0.251495
0,0.256849,-0.308692,-0.419768,-0.011746,1.15415,-0.007785
0,-0.034639,1.186074,0.417961,0.218341,1.46759,-0.302145
0,-0.328398,-0.847411,-0.176373,0.133151,1.037982,-0.195898
0,0.673165,0.037416,0.626859,-0.252557,1.091296,-0.06857
0,-0.315901,0.614087,0.049747,0.061905,0.619174,-0.023141
0,-0.498556,-0.053842,0.273729,0.052322,1.282108,-0.006305
0,-0.463272,-0.746754,0.193813,0.102124,1.079184,-0.061929
0,0.16168,-0.070347,-0.657724,-0.031262,0.920068,-0.052606
0,0.245398,0.403788,-0.248906,-0.125363,1.094919,-0.07262
0,-0.355549,-0.303945,0.731161,0.02951,1.180042,-0.057187
0,-0.334113,-0.621338,-0.639294,0.179684,0.607731,0.031437
0,0.354153,0.419665,-0.07285,0.074951,1.140717,-0.256299
0,-0.073248,0.480959,-0.026856,-0.046896,1.155386,-0.18898
0,-0.790316,-0.903267,-0.122431,0.045047,1.125513,0.010406
0,-0.181933,-0.290632,-0.530905,-0.054263,1.074103,-0.103333
0,0.712754,0.732699,-0.212463,-0.116074,1.199756,-0.273215
0,-0.233951,-0.046589,1.306981,0.228647,1.135977,-0.195096
0,-0.168761,-0.100193,-0.530627,-0.120874,1.202216,-0.095569
0,-0.012262,1.905676,-0.014533,0.022766,1.034863,-0.233273
0,-0.32468,-1.141883,0.136024,0.079523,1.050699,-0.363016
0,-0.318784,-0.890995,0.222537,-0.034619,0.829715,-0.07272
0,-0.288209,-0.267767,0.032003,0.400507,1.227124,-0.392252
0,0.030143,0.084696,-0.33564,0.033759,0.812915,-0.079489
0,0.476311,1.01675,0.330605,-0.030841,1.032193,-0.376193
0,-0.539298,-1.678444,-0.470642,0.017001,1.114288,-0.088736
0,0.050349,0.331184,-0.010114,0.016565,1.196432,-0.400372
0,-0.412026,1.139162,-0.213748,-0.020471,0.916827,-0.120242
0,0.513092,0.5943,-0.563786,-0.103497,1.238318,-0.294479
0,0.435123,0.06814,1.022028,0.006628,0.814645,-0.141879
0,-0.683844,-0.077188,-0.431309,-0.030539,1.060565,-0.275342
0,-0.572007,-0.172076,-0.027378,0.053668,1.017355,-0.365799
0,-0.376964,-0.562885,0.034762,0.063474,1.060858,-0.397998
0,-0.066412,0.200522,0.413978,-0.275665,0.972662,-0.112097
0,0.648321,0.147233,-0.255314,-0.010233,1.150162,-0.16235
0,-0.189642,0.105079,-0.341524,-0.090622,0.89783,0.103079
0,-0.261775,0.694783,-0.138329,0.000864,0.968277,0.016971
0,-0.118966,-0.126712,-0.405001,-0.098465,1.124687,-0.227787
0,-0.347856,-0.09404,0.077591,-0.028381,1.21376,-0.253506
0,-0.271876,0.154669,-0.492593,0.104776,0.984448,-0.286307
0,0.671403,0.086473,0.696207,-0.118384,1.103268,-0.212167
0,-0.282927,-0.657654,-0.482118,0.372607,1.011356,-0.189008
0,-0.348309,1.209385,0.097138,0.093658,0.940048,-0.185476
0,0.091979,-0.378421,-0.192233,0.038705,1.067032,-0.181006
0,0.207048,0.107687,0.289704,0.185764,1.110111,-0.224693
