activity,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z
0,0.04361,0.429657,0.774078,0.257629,0.608477,0.497241
0,0.04361,0.429657,0.774078,0.257629,0.608477,0.497241
0,0.04361,0.429657,0.774078,0.257629,0.608477,0.497241
0,0.04361,0.429657,0.774078,0.257629,0.608477,0.497241
0,0.04361,0.429657,0.774078,0.257629,0.608477,0.497241
0,0.04361,0.429657,0.774078,0.257629,0.608477,0.497241
0,0.04361,0.429657,0.774078,0.257629,0.608477,0.497241
0,0.04361,0.429657,0.774078,0.257629,0.608477,0.497241
0,0.04361,0.429657,0.774078,0.257629,0.608477,0.497241
0,0.04361,0.429657,0.774078,0.257629,0.608477,0.497241
0,0.04361,0.429657,0.774078,0.257629,0.608477,0.497241
0,0.04361,0.429657,0.774078,0.257629,0.608477,0.497241
0,0.04361,0.429657,0.774078,0.257629,0.608477,0.497241
0,0.04361,0.429657,0.774078,0.257629,0.608477,0.497241
0,0.04361,0.429657,0.774078,0.257629,0.608477,0.497241
0,0.04361,0.429657,0.774078,0.257629,0.608477,0.497241
0,0.04361,0.429657,0.774078,0.257629,0.608477,0.497241
0,0.04361,0.429657,0.774078,0.257629,0.608477,0.497241
0,0.04361,0.429657,0.774078,0.257629,0.608477,0.497241
0,0.021744,0.48761,0.973434,1.305164,0.832195,0.393191
0,0.021744,0.48761,0.973434,1.305164,0.832195,0.393191
0,0.021744,0.48761,0.973434,1.305164,0.832195,0.393191
0,0.021744,0.48761,0.973434,1.305164,0.832195,0.393191
0,0.021744,0.48761,0.973434,1.305164,0.832195,0.393191
0,0.021744,0.48761,0.973434,1.305164,0.832195,0.393191
0,0.021744,0.48761,0.973434,1.305164,0.832195,0.393191
0,0.021744,0.48761,0.973434,1.305164,0.832195,0.393191
0,0.021744,0.48761,0.973434,1.305164,0.832195,0.393191
0,0.021744,0.48761,0.973434,1.305164,0.832195,0.393191
0,0.021744,0.48761,0.973434,1.305164,0.832195,0.393191
0,0.021744,0.48761,0.973434,1.305164,0.832195,0.393191
